Phi_ext,I_theory,I_noisy,errors
-0.00010060120240480962,5.760603255305202e-05,5.753486013019865e-05,2e-07
-0.0001002004008016032,5.771208442080053e-05,5.743968057150213e-05,2e-07
-9.979959919839679e-05,5.782390807419764e-05,5.7882321975972636e-05,2e-07
-9.939879759519039e-05,5.7940544695826296e-05,5.7945227638883975e-05,2e-07
-9.899799599198397e-05,5.806109028241775e-05,5.800883132786064e-05,2e-07
-9.859719438877755e-05,5.818468098720935e-05,5.821469939954109e-05,2e-07
-9.819639278557114e-05,5.831048158916694e-05,5.8575740272219095e-05,2e-07
-9.779559118236473e-05,5.843767621203464e-05,5.875512969270046e-05,2e-07
-9.739478957915832e-05,5.8565460573698875e-05,5.8796227615832436e-05,2e-07
-9.69939879759519e-05,5.86930351567227e-05,5.8861606472426076e-05,2e-07
-9.65931863727455e-05,5.8819598758347727e-05,5.911593938088477e-05,2e-07
-9.619238476953908e-05,5.894434190621453e-05,5.8796384602909413e-05,2e-07
-9.579158316633267e-05,5.9066439616140596e-05,5.884174081595036e-05,2e-07
-9.539078156312625e-05,5.918504291996585e-05,5.906859106304058e-05,2e-07
-9.498997995991985e-05,5.929926850199488e-05,5.949580151276132e-05,2e-07
-9.458917835671343e-05,5.94081856479343e-05,5.941184066024263e-05,2e-07
-9.418837675350701e-05,5.951079952680289e-05,5.905770611713613e-05,2e-07
-9.37875751503006e-05,5.960602959528682e-05,5.9508843154994235e-05,2e-07
-9.33867735470942e-05,5.969268165061112e-05,5.957928256263645e-05,2e-07
-9.298597194388778e-05,5.9769411811123996e-05,5.978230955530833e-05,2e-07
-9.258517034068136e-05,5.983468059533854e-05,5.9820416282324394e-05,2e-07
-9.218436873747494e-05,5.988669557154602e-05,5.9782017775862106e-05,2e-07
-9.178356713426854e-05,5.9923342322871644e-05,6.009443240050908e-05,2e-07
-9.138276553106213e-05,5.9942106807309284e-05,5.9925870494708535e-05,2e-07
-9.098196392785571e-05,5.993999955577975e-05,6.004782185449114e-05,2e-07
-9.05811623246493e-05,5.991350671539413e-05,5.960392946253647e-05,2e-07
-9.018036072144289e-05,5.985861881126153e-05,5.9658837433882734e-05,2e-07
-8.977955911823647e-05,5.977102770388069e-05,5.9564913288115965e-05,2e-07
-8.937875751503006e-05,5.9646627847345705e-05,5.987998274867739e-05,2e-07
-8.897795591182365e-05,5.9482473711755116e-05,5.917587036876392e-05,2e-07
-8.857715430861724e-05,5.927824743588436e-05,5.9019764652170174e-05,2e-07
-8.817635270541082e-05,5.90379735470038e-05,5.8916308677060085e-05,2e-07
-8.77755511022044e-05,5.877120829081111e-05,5.899012575072843e-05,2e-07
-8.7374749498998e-05,5.8492629415471215e-05,5.85176817423402e-05,2e-07
-8.697394789579159e-05,5.821949940108657e-05,5.831210959148192e-05,2e-07
-8.657314629258517e-05,5.796786512912831e-05,5.822596235481989e-05,2e-07
-8.617234468937875e-05,5.7749366404967563e-05,5.78350710198251e-05,2e-07
-8.577154308617235e-05,5.757002586022564e-05,5.7236377557205e-05,2e-07
-8.537074148296593e-05,5.743095895141558e-05,5.725838904763645e-05,2e-07
-8.496993987975952e-05,5.7330009705634464e-05,5.778998042372337e-05,2e-07
-8.45691382765531e-05,5.726336705908447e-05,5.7434606764951975e-05,2e-07
-8.41683366733467e-05,5.722671866363366e-05,5.749470006285128e-05,2e-07
-8.376753507014028e-05,5.7215907017970496e-05,5.7051108777094455e-05,2e-07
-8.336673346693386e-05,5.722722246550541e-05,5.724911340694545e-05,2e-07
-8.296593186372746e-05,5.725748191473786e-05,5.742207755240948e-05,2e-07
-8.256513026052104e-05,5.7304001232926154e-05,5.699170650574172e-05,2e-07
-8.216432865731463e-05,5.7364525481153045e-05,5.725905953657727e-05,2e-07
-8.176352705410821e-05,5.743715015510312e-05,5.720514113059753e-05,2e-07
-8.136272545090181e-05,5.752024828169778e-05,5.7618038984802104e-05,2e-07
-8.096192384769539e-05,5.761240859832779e-05,5.765233066864806e-05,2e-07
-8.056112224448898e-05,5.7712385485985864e-05,5.774962279276005e-05,2e-07
-8.016032064128256e-05,5.781905944798917e-05,5.79979515978548e-05,2e-07
-7.975951903807616e-05,5.7931406348152634e-05,5.811493914476281e-05,2e-07
-7.935871743486974e-05,5.8048473620497094e-05,5.773613810129514e-05,2e-07
-7.895791583166332e-05,5.816936187766865e-05,5.817455498072977e-05,2e-07
-7.855711422845691e-05,5.829321061096373e-05,5.849787760301062e-05,2e-07
-7.81563126252505e-05,5.8419186921014024e-05,5.852436040308942e-05,2e-07
-7.775551102204409e-05,5.8546476420070425e-05,5.811839254327555e-05,2e-07
-7.735470941883769e-05,5.8674275599459996e-05,5.844987380041892e-05,2e-07
-7.695390781563126e-05,5.8801785061679546e-05,5.879204277225161e-05,2e-07
-7.655310621242485e-05,5.8928203079958654e-05,5.90968550850533e-05,2e-07
-7.615230460921845e-05,5.905271897223864e-05,5.912168222235635e-05,2e-07
-7.575150300601202e-05,5.917450576284323e-05,5.910760479520992e-05,2e-07
-7.535070140280562e-05,5.9292711552798474e-05,5.9320302052010304e-05,2e-07
-7.494989979959919e-05,5.940644892598768e-05,5.929338463647579e-05,2e-07
-7.454909819639278e-05,5.951478157891986e-05,5.9601990565210085e-05,2e-07
-7.414829659318638e-05,5.961670717354082e-05,5.913252715719675e-05,2e-07
-7.374749498997995e-05,5.971113517721684e-05,5.95338717979761e-05,2e-07
-7.334669338677355e-05,5.979685818926994e-05,5.981382820659959e-05,2e-07
-7.294589178356714e-05,5.987251501322298e-05,5.9711382375458165e-05,2e-07
-7.254509018036071e-05,5.993654365080267e-05,5.977611377534235e-05,2e-07
-7.214428857715431e-05,5.998712276052022e-05,6.005522158210344e-05,2e-07
-7.174348697394788e-05,6.002210154208331e-05,6.0041685159991836e-05,2e-07
-7.134268537074148e-05,6.003892163907666e-05,6.011163751806595e-05,2e-07
-7.094188376753508e-05,6.0034542571907455e-05,5.971497020946153e-05,2e-07
-7.054108216432865e-05,6.000539771766142e-05,6.030200488553153e-05,2e-07
-7.014028056112224e-05,5.9947435057450766e-05,6.01726980564039e-05,2e-07
-6.973947895791584e-05,5.98563377549861e-05,5.998773377941827e-05,2e-07
-6.933867735470941e-05,5.972806455649371e-05,5.9639110499276866e-05,2e-07
-6.893787575150301e-05,5.9559859023751244e-05,5.9528832162748876e-05,2e-07
-6.85370741482966e-05,5.93517612125644e-05,5.932098897282098e-05,2e-07
-6.813627254509017e-05,5.910831331823199e-05,5.921474267981462e-05,2e-07
-6.773547094188377e-05,5.8839636869107e-05,5.8778258597698816e-05,2e-07
-6.733466933867734e-05,5.856081497564943e-05,5.845937507525581e-05,2e-07
-6.693386773547094e-05,5.8289165236382855e-05,5.874827692404982e-05,2e-07
-6.653306613226454e-05,5.80404112044007e-05,5.7792442478814715e-05,2e-07
-6.61322645290581e-05,5.7825648543050484e-05,5.717749502591231e-05,2e-07
-6.57314629258517e-05,5.765035293077572e-05,5.7321857376134894e-05,2e-07
-6.53306613226453e-05,5.75152334345099e-05,5.757147756794971e-05,2e-07
-6.492985971943887e-05,5.74179017223479e-05,5.7343944186416656e-05,2e-07
-6.452905811623247e-05,5.735445352976822e-05,5.7621682886759045e-05,2e-07
-6.412825651302606e-05,5.7320569723151136e-05,5.754895846908742e-05,2e-07
-6.372745490981963e-05,5.731212900217949e-05,5.698276699787174e-05,2e-07
-6.332665330661323e-05,5.732547326545946e-05,5.745797823637836e-05,2e-07
-6.29258517034068e-05,5.735747163307957e-05,5.7509860248850853e-05,2e-07
-6.25250501002004e-05,5.7405486361512184e-05,5.7262407719598055e-05,2e-07
-6.2124248496994e-05,5.746730107668703e-05,5.7296241206723935e-05,2e-07
-6.172344689378757e-05,5.754104214521388e-05,5.766436546323897e-05,2e-07
-6.132264529058116e-05,5.762510674912937e-05,5.751074303070283e-05,2e-07
-6.092184368737476e-05,5.7718102256428536e-05,5.8045924118366734e-05,2e-07
-6.052104208416833e-05,5.781879727968693e-05,5.768603665617352e-05,2e-07
-6.0120240480961926e-05,5.7926083114036975e-05,5.788850602398262e-05,2e-07
-5.9719438877755496e-05,5.8038943750337904e-05,5.806380523346904e-05,2e-07
-5.9318637274549094e-05,5.815643269120656e-05,5.8116979311902815e-05,2e-07
-5.891783567134269e-05,5.827765502307455e-05,5.838248770638098e-05,2e-07
-5.851703406813626e-05,5.840175346330791e-05,5.81504250782463e-05,2e-07
-5.811623246492986e-05,5.852789734380512e-05,5.8686066753552806e-05,2e-07
-5.7715430861723455e-05,5.865527368948967e-05,5.9111652479410376e-05,2e-07
-5.7314629258517025e-05,5.878307969788681e-05,5.8810987897295904e-05,2e-07
-5.691382765531062e-05,5.891051602744373e-05,5.866473050638458e-05,2e-07
-5.651302605210422e-05,5.90367803615472e-05,5.90219653853938e-05,2e-07
-5.611222444889779e-05,5.916106073553095e-05,5.929388111589034e-05,2e-07
-5.5711422845691386e-05,5.9282528096476e-05,5.9089386125353475e-05,2e-07
-5.5310621242484956e-05,5.940032750932116e-05,5.931034502838611e-05,2e-07
-5.490981963927855e-05,5.951356732464667e-05,5.942310983381223e-05,2e-07
-5.450901803607215e-05,5.962130547930825e-05,5.981361859521797e-05,2e-07
-5.410821643286572e-05,5.9722531907818255e-05,5.965939815393124e-05,2e-07
-5.370741482965932e-05,5.981614580293781e-05,5.9834105806693414e-05,2e-07
-5.3306613226452914e-05,5.9900926198357815e-05,6.009451596252571e-05,2e-07
-5.2905811623246484e-05,5.9975494114024315e-05,5.997723706088387e-05,2e-07
-5.250501002004008e-05,6.0038264449722425e-05,6.003619766013324e-05,2e-07
-5.210420841683368e-05,6.008738625051114e-05,6.010966732202832e-05,2e-07
-5.170340681362725e-05,6.0120671543020296e-05,6.0255371994670776e-05,2e-07
-5.1302605210420846e-05,6.013551688976993e-05,6.026752613139109e-05,2e-07
-5.0901803607214416e-05,6.0128830317383586e-05,6.02158785629859e-05,2e-07
-5.050100200400801e-05,6.009699276292864e-05,6.024579181045678e-05,2e-07
-5.010020040080161e-05,6.003591175085423e-05,5.984205244775905e-05,2e-07
-4.969939879759518e-05,5.994126701622156e-05,5.981828510644385e-05,2e-07
-4.929859719438878e-05,5.9809091634871386e-05,6.005274566051397e-05,2e-07
-4.8897795591182374e-05,5.963683360465349e-05,5.965314731337182e-05,2e-07
-4.8496993987975944e-05,5.94249086561261e-05,5.9576274217759434e-05,2e-07
-4.809619238476954e-05,5.917838841677023e-05,5.9405942380571586e-05,2e-07
-4.769539078156311e-05,5.890795397640542e-05,5.905668647389058e-05,2e-07
-4.729458917835671e-05,5.8629065642412124e-05,5.821766004936732e-05,2e-07
-4.6893787575150305e-05,5.8359056070010154e-05,5.840375391271753e-05,2e-07
-4.6492985971943875e-05,5.811329401571063e-05,5.792147499580497e-05,2e-07
-4.609218436873747e-05,5.790232133670278e-05,5.7720232058129483e-05,2e-07
-4.569138276553107e-05,5.7731076265421306e-05,5.766332261178634e-05,2e-07
-4.529058116232464e-05,5.759987895439404e-05,5.738580631176671e-05,2e-07
-4.488977955911824e-05,5.750612482865945e-05,5.735533796533575e-05,2e-07
-4.4488977955911834e-05,5.7445827411154325e-05,5.7575915469136774e-05,2e-07
-4.4088176352705404e-05,5.741466677811659e-05,5.7337757013891124e-05,2e-07
-4.3687374749499e-05,5.7408560359226885e-05,5.766998135973481e-05,2e-07
-4.328657314629257e-05,5.7423902163933526e-05,5.761034651279844e-05,2e-07
-4.288577154308617e-05,5.745761313487217e-05,5.7808024900110605e-05,2e-07
-4.2484969939879765e-05,5.750710117602311e-05,5.768904845200769e-05,2e-07
-4.2084168336673335e-05,5.75701876815742e-05,5.744552885344082e-05,2e-07
-4.168336673346693e-05,5.764502916651932e-05,5.757155310554149e-05,2e-07
-4.128256513026053e-05,5.773004636164921e-05,5.7729470589841145e-05,2e-07
-4.08817635270541e-05,5.7823864777351384e-05,5.7740748567113636e-05,2e-07
-4.0480961923847696e-05,5.792526687370325e-05,5.7883346452494346e-05,2e-07
-4.0080160320641266e-05,5.8033154439264815e-05,5.7990963921203705e-05,2e-07
-3.967935871743486e-05,5.81465193613795e-05,5.77900113258099e-05,2e-07
-3.927855711422846e-05,5.826442103303467e-05,5.811319573245016e-05,2e-07
-3.887775551102203e-05,5.8385968875770694e-05,5.810293905733957e-05,2e-07
-3.847695390781563e-05,5.851030872354581e-05,5.8264504704495526e-05,2e-07
-3.8076152304609225e-05,5.863661205087928e-05,5.861449858769334e-05,2e-07
-3.7675350701402795e-05,5.876406722064609e-05,5.860637895641728e-05,2e-07
-3.727454909819639e-05,5.889187206989027e-05,5.9152025686840274e-05,2e-07
-3.687374749498999e-05,5.901922724906615e-05,5.9234487485107134e-05,2e-07
-3.647294589178356e-05,5.91453297854214e-05,5.924529770108281e-05,2e-07
-3.6072144288577156e-05,5.926936635775993e-05,5.9064338467883294e-05,2e-07
-3.5671342685370726e-05,5.939050574854137e-05,5.920630484850773e-05,2e-07
-3.527054108216432e-05,5.950788987897378e-05,5.939832708266046e-05,2e-07
-3.486973947895792e-05,5.9620622730176895e-05,5.971613071798481e-05,2e-07
-3.446893787575149e-05,5.97277563045047e-05,5.9738612358342774e-05,2e-07
-3.406813627254509e-05,5.982827258290461e-05,5.9830144965188916e-05,2e-07
-3.3667334669338684e-05,5.9921060190827946e-05,5.989948536253895e-05,2e-07
-3.3266533066132254e-05,6.000488421933343e-05,6.006352204464646e-05,2e-07
-3.286573146292585e-05,6.0078347424974996e-05,6.002387316244809e-05,2e-07
-3.246492985971945e-05,6.013984100833108e-05,6.004574317507785e-05,2e-07
-3.206412825651302e-05,6.018748368642646e-05,6.0028218792598766e-05,2e-07
-3.1663326653306616e-05,6.021904951877171e-05,6.027857125247247e-05,2e-07
-3.1262525050100185e-05,6.023188923341286e-05,6.003287683586208e-05,2e-07
-3.086172344689378e-05,6.022285893170639e-05,6.035903855328475e-05,2e-07
-3.046092184368738e-05,6.0188287565967214e-05,6.02870741400863e-05,2e-07
-3.006012024048095e-05,6.0124044538128017e-05,6.020950928186464e-05,2e-07
-2.9659318637274547e-05,6.0025811832038615e-05,5.988064255297224e-05,2e-07
-2.9258517034068144e-05,5.988970743181343e-05,5.994159531338574e-05,2e-07
-2.8857715430861714e-05,5.971339956840189e-05,5.968700154527138e-05,2e-07
-2.845691382765531e-05,5.949769727753146e-05,5.9812659353529365e-05,2e-07
-2.805611222444888e-05,5.924821213952077e-05,5.92527894176006e-05,2e-07
-2.7655310621242478e-05,5.897617684882311e-05,5.866940817196008e-05,2e-07
-2.7254509018036075e-05,5.8697398809713536e-05,5.885005749310763e-05,2e-07
-2.6853707414829645e-05,5.842918558872849e-05,5.842688411884794e-05,2e-07
-2.6452905811623242e-05,5.8186521518127255e-05,5.862819603979676e-05,2e-07
-2.605210420841684e-05,5.797938725582875e-05,5.796342462850306e-05,2e-07
-2.565130260521041e-05,5.781219443138105e-05,5.7984591513785326e-05,2e-07
-2.5250501002004006e-05,5.768489195349941e-05,5.7272654928664676e-05,2e-07
-2.4849699398797603e-05,5.7594674690809235e-05,5.776107367200918e-05,2e-07
-2.4448897795591173e-05,5.753748439648108e-05,5.7806782915410835e-05,2e-07
-2.404809619238477e-05,5.7509005930154054e-05,5.764837079474769e-05,2e-07
-2.364729458917834e-05,5.750519772257265e-05,5.745497629205362e-05,2e-07
-2.3246492985971938e-05,5.7522506317074126e-05,5.772533528435551e-05,2e-07
-2.2845691382765535e-05,5.755790403390742e-05,5.7178513999303474e-05,2e-07
-2.2444889779559105e-05,5.7608843667594595e-05,5.7883240815529635e-05,2e-07
-2.2044088176352702e-05,5.76731835875334e-05,5.745009999717931e-05,2e-07
-2.16432865731463e-05,5.774910974521628e-05,5.790316769143872e-05,2e-07
-2.124248496993987e-05,5.7835065825952854e-05,5.7874112953881934e-05,2e-07
-2.0841683366733466e-05,5.7929695005489026e-05,5.785870495255747e-05,2e-07
-2.0440881763527063e-05,5.803179321673933e-05,5.774769242274131e-05,2e-07
-2.0040080160320633e-05,5.8140272450858826e-05,5.748726802281598e-05,2e-07
-1.963927855711423e-05,5.8254132266998205e-05,5.808590774317326e-05,2e-07
-1.92384769539078e-05,5.837243777477792e-05,5.843585495515171e-05,2e-07
-1.8837675350701397e-05,5.84943025955183e-05,5.8549471146479616e-05,2e-07
-1.8436873747494994e-05,5.8618875572727846e-05,5.8660323602419164e-05,2e-07
-1.8036072144288564e-05,5.8745330236579606e-05,5.896906833486467e-05,2e-07
-1.763527054108216e-05,5.88728562142364e-05,5.8550690934590344e-05,2e-07
-1.723446893787576e-05,5.9000651916086304e-05,5.879450375492683e-05,2e-07
-1.683366733466933e-05,5.9127917920644034e-05,5.925844690844942e-05,2e-07
-1.6432865731462926e-05,5.925385053220255e-05,5.9523541344598955e-05,2e-07
-1.6032064128256496e-05,5.937763499804086e-05,5.940362488085324e-05,2e-07
-1.5631262525050093e-05,5.949843784691842e-05,5.9370287608646645e-05,2e-07
-1.523046092184369e-05,5.9615397746217036e-05,5.965773698234512e-05,2e-07
-1.482965931863726e-05,5.972761416806577e-05,5.956125306874546e-05,2e-07
-1.4428857715430857e-05,5.983413300094972e-05,5.981855052510494e-05,2e-07
-1.4028056112224454e-05,5.9933928040193376e-05,5.993487294647471e-05,2e-07
-1.3627254509018024e-05,6.002587704363519e-05,6.017373838466166e-05,2e-07
-1.3226452905811621e-05,6.010873077323837e-05,6.0355289184108484e-05,2e-07
-1.2825651302605218e-05,6.0181073231135333e-05,6.02417876780138e-05,2e-07
-1.2424849699398788e-05,6.0241271309302825e-05,6.015704255026934e-05,2e-07
-1.2024048096192385e-05,6.028741267158421e-05,6.0437551870715356e-05,2e-07
-1.1623246492985955e-05,6.031723261308372e-05,6.021699723734281e-05,2e-07
-1.1222444889779552e-05,6.032803528992318e-05,6.0200171514662546e-05,2e-07
-1.082164328657315e-05,6.031662450401263e-05,6.059349058388473e-05,2e-07
-1.042084168336672e-05,6.027927781328886e-05,6.036072197325519e-05,2e-07
-1.0020040080160317e-05,6.021182909301952e-05,5.991115667643991e-05,2e-07
-9.619238476953914e-06,6.010996867921282e-05,6.011546610292922e-05,2e-07
-9.218436873747484e-06,5.9969910589447217e-05,6.0057867665343366e-05,2e-07
-8.81763527054108e-06,5.978955950567502e-05,6.0040896151610995e-05,2e-07
-8.41683366733465e-06,5.9570135180346464e-05,5.95100318962448e-05,2e-07
-8.016032064128248e-06,5.931779830067875e-05,5.889713771429637e-05,2e-07
-7.615230460921845e-06,5.904432292790239e-05,5.9037551382706777e-05,2e-07
-7.214428857715415e-06,5.8765831656089756e-05,5.873807669907693e-05,2e-07
-6.813627254509012e-06,5.849956695709535e-05,5.846788949887439e-05,2e-07
-6.412825651302609e-06,5.8260101075142296e-05,5.86339542191964e-05,2e-07
-6.012024048096179e-06,5.805684829786917e-05,5.788461780989646e-05,2e-07
-5.611222444889776e-06,5.7893705707627877e-05,5.7903734131749076e-05,2e-07
-5.210420841683373e-06,5.777026874526847e-05,5.767204387692474e-05,2e-07
-4.809619238476943e-06,5.7683546949875795e-05,5.785368518492133e-05,2e-07
-4.40881763527054e-06,5.76294202081319e-05,5.7461495659290654e-05,2e-07
-4.00801603206411e-06,5.76035833315149e-05,5.7620217978954325e-05,2e-07
-3.6072144288577075e-06,5.760203777973665e-05,5.7731016063014065e-05,2e-07
-3.2064128256513046e-06,5.7621282930197245e-05,5.74608111754326e-05,2e-07
-2.8056112224448745e-06,5.765834198536331e-05,5.781154034640022e-05,2e-07
-2.4048096192384716e-06,5.7710711860729646e-05,5.785896642256189e-05,2e-07
-2.0040080160320687e-06,5.777628711250508e-05,5.770940633070392e-05,2e-07
-1.6032064128256387e-06,5.7853282427784234e-05,5.774832162442367e-05,2e-07
-1.2024048096192358e-06,5.7940163864261506e-05,5.795054602191098e-05,2e-07
-8.016032064128329e-07,5.8035591797029935e-05,5.818124338539573e-05,2e-07
-4.008016032064029e-07,5.813837526640196e-05,5.7838409733685515e-05,2e-07
0.0,5.824743618267087e-05,5.823429932898586e-05,2e-07
